camera#,filename,recid,instance#,species,run#,block#,id,group_id,tagged_treatment,corrected_treatment,tagging_date,mother_tag_color,treatment_tag_color,holding_tank#,rack_tank#,testing_tank#,size#mm,converted#tgrabs,tracked#trex,checked#bt,finished,location,note,location(switch tank 21-22)
24248654,rec0067_colorchoice_20220809_143954.24248654,67,6,P.formosa,3,3,61,16,N,N,29.07.22,blue,black,S26,R095,3,,x,x,,x,bottom right ,,bottom right 
24248654,rec0070_colorchoice_20220809_162227.24248654,70,7,P.formosa,3,3,61,16,N,N,29.07.22,blue,black,S26,R095,3,,x,x,,x,bottom right ,,bottom right 
24248653,rec0048_colorchoice_20220808_103140.24248653,48,0,P.formosa,3,3,62,16,N,N,29.07.22,blue,black,S26,R095,10,,x,x,,-,top right,"Jumped and Died after day I, shadow problem while tracking",top right
24248653,rec0051_colorchoice_20220808_121642.24248653,51,1,P.formosa,3,3,62,16,N,N,29.07.22,blue,black,S26,R095,10,,x,x,,x,top right,Jumped and Died after day I,top right
24248653,rec0054_colorchoice_20220808_142014.24248653,54,2,P.formosa,3,3,62,16,N,N,29.07.22,blue,black,S26,R095,10,,x,x,,x,top right,Jumped and Died after day I,top right
24248653,rec0057_colorchoice_20220808_161913.24248653,57,3,P.formosa,3,3,62,16,N,N,29.07.22,blue,black,S26,R095,10,,x,x,,-,top right,"Jumped and Died after day I, shadow problem while tracking",top right
24248658,rec0049_doorchoice_20220808_103213.24248658,49,0,P.formosa,3,3,63,16,N,N,29.07.22,blue,black,S26,R095,14,,,,,,top right,,top right
24248658,rec0052_doorchoice_20220808_121714.24248658,52,1,P.formosa,3,3,63,16,N,N,29.07.22,blue,black,S26,R095,14,,,,,,top right,,top right
24248658,rec0055_doorchoice_20220808_142045.24248658,55,2,P.formosa,3,3,63,16,N,N,29.07.22,blue,black,S26,R095,14,,,,,,top right,,top right
24248658,rec0058_doorchoice_20220808_161942.24248658,58,3,P.formosa,3,3,63,16,N,N,29.07.22,blue,black,S26,R095,14,,,,,,top right,,top right
24248658,rec0061_doorchoice_20220809_104006.24248658,61,4,P.formosa,3,3,63,16,N,N,29.07.22,blue,black,S26,R095,14,,,,,,top right,,top right
24248658,rec0064_doorchoice_20220809_122911.24248658,64,5,P.formosa,3,3,63,16,N,N,29.07.22,blue,black,S26,R095,14,,,,,,top right,,top right
24248658,rec0067_doorchoice_20220809_144020.24248658,67,6,P.formosa,3,3,63,16,N,N,29.07.22,blue,black,S26,R095,14,,,,,,top right,,top right
24248658,rec0070_doorchoice_20220809_162305.24248658,70,7,P.formosa,3,3,63,16,N,N,29.07.22,blue,black,S26,R095,14,,,,,,top right,,top right
24248657,rec0048_doorchoice_20220808_103213.24248657,48,0,P.formosa,3,3,64,16,N,N,29.07.22,blue,black,S26,R095,24,,,,,,bottom left ,,bottom left 
24248657,rec0051_doorchoice_20220808_121714.24248657,51,1,P.formosa,3,3,64,16,N,N,29.07.22,blue,black,S26,R095,24,,,,,,bottom left ,,bottom left 
24248657,rec0054_doorchoice_20220808_142045.24248657,54,2,P.formosa,3,3,64,16,N,N,29.07.22,blue,black,S26,R095,24,,,,,,bottom left ,,bottom left 
24248657,rec0057_doorchoice_20220808_161942.24248657,57,3,P.formosa,3,3,64,16,N,N,29.07.22,blue,black,S26,R095,24,,,,,,bottom left ,,bottom left 
24248657,rec0060_doorchoice_20220809_104006.24248657,60,4,P.formosa,3,3,64,16,N,N,29.07.22,blue,black,S26,R095,24,,,,,,bottom left ,,bottom left 
24248657,rec0063_doorchoice_20220809_122911.24248657,63,5,P.formosa,3,3,64,16,N,N,29.07.22,blue,black,S26,R095,24,,,,,,bottom left ,,bottom left 
24248657,rec0066_doorchoice_20220809_144020.24248657,66,6,P.formosa,3,3,64,16,N,N,29.07.22,blue,black,S26,R095,24,,,,,,bottom left ,,bottom left 
24248657,rec0069_doorchoice_20220809_162305.24248657,69,7,P.formosa,3,3,64,16,N,N,29.07.22,blue,black,S26,R095,24,,,,,,bottom left ,,bottom left 
24248662,rec0050_colorchoice_20220808_103140.24248662,50,0,P.formosa,3,6,65,17,C,C,29.07.22,orange,orange,S20,R086,7,,x,x,,x,bottom right ,,bottom right 
24248662,rec0053_colorchoice_20220808_121642.24248662,53,1,P.formosa,3,6,65,17,C,C,29.07.22,orange,orange,S20,R086,7,,x,x,,x,bottom right ,,bottom right 
24248662,rec0056_colorchoice_20220808_142014.24248662,56,2,P.formosa,3,6,65,17,C,C,29.07.22,orange,orange,S20,R086,7,,x,x,,x,bottom right ,,bottom right 
24248662,rec0059_colorchoice_20220808_161913.24248662,59,3,P.formosa,3,6,65,17,C,C,29.07.22,orange,orange,S20,R086,7,,x,x,,-,bottom right ,shadow problem while tracking,bottom right 
24248662,rec0062_colorchoice_20220809_103936.24248662,62,4,P.formosa,3,6,65,17,C,C,29.07.22,orange,orange,S20,R086,7,,x,x,,x,bottom right ,,bottom right 
24248662,rec0065_colorchoice_20220809_122816.24248662,65,5,P.formosa,3,6,65,17,C,C,29.07.22,orange,orange,S20,R086,7,,x,x,,x,bottom right ,,bottom right 
24248662,rec0068_colorchoice_20220809_143954.24248662,68,6,P.formosa,3,6,65,17,C,C,29.07.22,orange,orange,S20,R086,7,,x,x,,x,bottom right ,,bottom right 
24248662,rec0071_colorchoice_20220809_162227.24248662,71,7,P.formosa,3,6,65,17,C,C,29.07.22,orange,orange,S20,R086,7,,x,x,,x,bottom right ,,bottom right 
24248654,rec0049_colorchoice_20220808_112249.24248654,49,0,P.formosa,3,6,66,17,C,C,29.07.22,orange,orange,S20,R086,4,,x,x,,x,bottom left ,,bottom left 
24248654,rec0052_colorchoice_20220808_121642.24248654,52,1,P.formosa,3,6,66,17,C,C,29.07.22,orange,orange,S20,R086,4,,x,x,,x,bottom left ,,bottom left 
24248654,rec0055_colorchoice_20220808_142014.24248654,55,2,P.formosa,3,6,66,17,C,C,29.07.22,orange,orange,S20,R086,4,,x,x,,x,bottom left ,,bottom left 
24248654,rec0058_colorchoice_20220808_161913.24248654,58,3,P.formosa,3,6,66,17,C,C,29.07.22,orange,orange,S20,R086,4,,x,x,,x,bottom left ,,bottom left 
24248654,rec0061_colorchoice_20220809_103936.24248654,61,4,P.formosa,3,6,66,17,C,C,29.07.22,orange,orange,S20,R086,4,,x,x,,x,bottom left ,,bottom left 
24248654,rec0064_colorchoice_20220809_122816.24248654,64,5,P.formosa,3,6,66,17,C,C,29.07.22,orange,orange,S20,R086,4,,x,x,,x,bottom left ,,bottom left 
24248654,rec0067_colorchoice_20220809_143954.24248654,67,6,P.formosa,3,6,66,17,C,C,29.07.22,orange,orange,S20,R086,4,,x,x,,x,bottom left ,,bottom left 
24248654,rec0070_colorchoice_20220809_162227.24248654,70,7,P.formosa,3,6,66,17,C,C,29.07.22,orange,orange,S20,R086,4,,x,x,,x,bottom left ,,bottom left 
24248654,rec0049_colorchoice_20220808_112249.24248654,49,0,P.formosa,3,6,67,17,C,C,29.07.22,orange,orange,S20,R086,2,,x,x,,x,top right,,top right
24248654,rec0052_colorchoice_20220808_121642.24248654,52,1,P.formosa,3,6,67,17,C,C,29.07.22,orange,orange,S20,R086,2,,x,x,,x,top right,,top right
24248654,rec0055_colorchoice_20220808_142014.24248654,55,2,P.formosa,3,6,67,17,C,C,29.07.22,orange,orange,S20,R086,2,,x,x,,x,top right,,top right
24248654,rec0058_colorchoice_20220808_161913.24248654,58,3,P.formosa,3,6,67,17,C,C,29.07.22,orange,orange,S20,R086,2,,x,x,,x,top right,,top right
24248654,rec0061_colorchoice_20220809_103936.24248654,61,4,P.formosa,3,6,67,17,C,C,29.07.22,orange,orange,S20,R086,2,,x,x,,x,top right,,top right
24248654,rec0064_colorchoice_20220809_122816.24248654,64,5,P.formosa,3,6,67,17,C,C,29.07.22,orange,orange,S20,R086,2,,x,x,,x,top right,,top right
24248654,rec0067_colorchoice_20220809_143954.24248654,67,6,P.formosa,3,6,67,17,C,C,29.07.22,orange,orange,S20,R086,2,,x,x,,x,top right,,top right
24248654,rec0070_colorchoice_20220809_162227.24248654,70,7,P.formosa,3,6,67,17,C,C,29.07.22,orange,orange,S20,R086,2,,x,x,,x,top right,,top right
24248654,rec0049_colorchoice_20220808_112249.24248654,49,0,P.formosa,3,6,68,17,C,C,29.07.22,orange,orange,S20,R086,1,,x,x,,x,top left ,,top left 
24248654,rec0052_colorchoice_20220808_121642.24248654,52,1,P.formosa,3,6,68,17,C,C,29.07.22,orange,orange,S20,R086,1,,x,x,,x,top left ,the bowl is missing,top left 
24248654,rec0055_colorchoice_20220808_142014.24248654,55,2,P.formosa,3,6,68,17,C,C,29.07.22,orange,orange,S20,R086,1,,x,x,,x,top left ,,top left 
24248654,rec0058_colorchoice_20220808_161913.24248654,58,3,P.formosa,3,6,68,17,C,C,29.07.22,orange,orange,S20,R086,1,,x,x,,x,top left ,,top left 
24248654,rec0061_colorchoice_20220809_103936.24248654,61,4,P.formosa,3,6,68,17,C,C,29.07.22,orange,orange,S20,R086,1,,x,x,,x,top left ,,top left 
24248654,rec0064_colorchoice_20220809_122816.24248654,64,5,P.formosa,3,6,68,17,C,C,29.07.22,orange,orange,S20,R086,1,,x,x,,x,top left ,,top left 
24248654,rec0067_colorchoice_20220809_143954.24248654,67,6,P.formosa,3,6,68,17,C,C,29.07.22,orange,orange,S20,R086,1,,x,x,,x,top left ,,top left 
24248654,rec0070_colorchoice_20220809_162227.24248654,70,7,P.formosa,3,6,68,17,C,C,29.07.22,orange,orange,S20,R086,1,,x,x,,x,top left ,,top left 
24248657,rec0048_doorchoice_20220808_103213.24248657,48,0,P.formosa,3,6,69,18,D,D,29.07.22,orange,red,S20,R071,22,,,,,,top right ,,top left
24248657,rec0051_doorchoice_20220808_121714.24248657,51,1,P.formosa,3,6,69,18,D,D,29.07.22,orange,red,S20,R071,22,,,,,,top right ,,top left
24248657,rec0054_doorchoice_20220808_142045.24248657,54,2,P.formosa,3,6,69,18,D,D,29.07.22,orange,red,S20,R071,22,,,,,,top right ,,top left
24248657,rec0057_doorchoice_20220808_161942.24248657,57,3,P.formosa,3,6,69,18,D,D,29.07.22,orange,red,S20,R071,22,,,,,,top right ,,top left
24248657,rec0060_doorchoice_20220809_104006.24248657,60,4,P.formosa,3,6,69,18,D,D,29.07.22,orange,red,S20,R071,22,,,,,,top right ,,top left
24248657,rec0063_doorchoice_20220809_122911.24248657,63,5,P.formosa,3,6,69,18,D,D,29.07.22,orange,red,S20,R071,22,,,,,,top right ,,top left
24248657,rec0066_doorchoice_20220809_144020.24248657,66,6,P.formosa,3,6,69,18,D,D,29.07.22,orange,red,S20,R071,22,,,,,,top right ,,top left
24248657,rec0069_doorchoice_20220809_162305.24248657,69,7,P.formosa,3,6,69,18,D,D,29.07.22,orange,red,S20,R071,22,,,,,,top right ,,top left
24248661,rec0050_doorchoice_20220808_103213.24248661,50,0,P.formosa,3,6,70,18,D,D,29.07.22,orange,red,S20,R071,17,,,,,,top left ,,top left 
24248661,rec0053_doorchoice_20220808_121714.24248661,53,1,P.formosa,3,6,70,18,D,D,29.07.22,orange,red,S20,R071,17,,,,,,top left ,,top left 
24248661,rec0056_doorchoice_20220808_142045.24248661,56,2,P.formosa,3,6,70,18,D,D,29.07.22,orange,red,S20,R071,17,,,,,,top left ,,top left 
24248661,rec0059_doorchoice_20220808_161942.24248661,59,3,P.formosa,3,6,70,18,D,D,29.07.22,orange,red,S20,R071,17,,,,,,top left ,,top left 
24248661,rec0062_doorchoice_20220809_104006.24248661,62,4,P.formosa,3,6,70,18,D,D,29.07.22,orange,red,S20,R071,17,,,,,,top left ,,top left 
24248661,rec0065_doorchoice_20220809_122911.24248661,65,5,P.formosa,3,6,70,18,D,D,29.07.22,orange,red,S20,R071,17,,,,,,top left ,,top left 
24248661,rec0068_doorchoice_20220809_144020.24248661,68,6,P.formosa,3,6,70,18,D,D,29.07.22,orange,red,S20,R071,17,,,,,,top left ,,top left 
24248661,rec0071_doorchoice_20220809_162305.24248661,71,7,P.formosa,3,6,70,18,D,D,29.07.22,orange,red,S20,R071,17,,,,,,top left ,,top left 
24248661,rec0050_doorchoice_20220808_103213.24248661,50,0,P.formosa,3,6,71,18,D,D,29.07.22,orange,red,S20,R071,19,,,,,,bottom right,,bottom right
24248661,rec0053_doorchoice_20220808_121714.24248661,53,1,P.formosa,3,6,71,18,D,D,29.07.22,orange,red,S20,R071,19,,,,,,bottom right,,bottom right
24248661,rec0056_doorchoice_20220808_142045.24248661,56,2,P.formosa,3,6,71,18,D,D,29.07.22,orange,red,S20,R071,19,,,,,,bottom right,,bottom right
24248661,rec0059_doorchoice_20220808_161942.24248661,59,3,P.formosa,3,6,71,18,D,D,29.07.22,orange,red,S20,R071,19,,,,,,bottom right,,bottom right
24248661,rec0062_doorchoice_20220809_104006.24248661,62,4,P.formosa,3,6,71,18,D,D,29.07.22,orange,red,S20,R071,19,,,,,,bottom right,,bottom right
24248661,rec0065_doorchoice_20220809_122911.24248661,65,5,P.formosa,3,6,71,18,D,D,29.07.22,orange,red,S20,R071,19,,,,,,bottom right,,bottom right
24248661,rec0068_doorchoice_20220809_144020.24248661,68,6,P.formosa,3,6,71,18,D,D,29.07.22,orange,red,S20,R071,19,,,,,,bottom right,,bottom right
24248661,rec0071_doorchoice_20220809_162305.24248661,71,7,P.formosa,3,6,71,18,D,D,29.07.22,orange,red,S20,R071,19,,,,,,bottom right,,bottom right
24248658,rec0049_doorchoice_20220808_103213.24248658,49,0,P.formosa,3,6,72,18,D,D,29.07.22,orange,red,S20,R071,15,,,,,,bottom right ,,bottom right 
24248658,rec0052_doorchoice_20220808_121714.24248658,52,1,P.formosa,3,6,72,18,D,D,29.07.22,orange,red,S20,R071,15,,,,,,bottom right ,,bottom right 
24248658,rec0055_doorchoice_20220808_142045.24248658,55,2,P.formosa,3,6,72,18,D,D,29.07.22,orange,red,S20,R071,15,,,,,,bottom right ,,bottom right 
24248658,rec0058_doorchoice_20220808_161942.24248658,58,3,P.formosa,3,6,72,18,D,D,29.07.22,orange,red,S20,R071,15,,,,,,bottom right ,,bottom right 
24248658,rec0061_doorchoice_20220809_104006.24248658,61,4,P.formosa,3,6,72,18,D,D,29.07.22,orange,red,S20,R071,15,,,,,,bottom right ,,bottom right 
24248658,rec0064_doorchoice_20220809_122911.24248658,64,5,P.formosa,3,6,72,18,D,D,29.07.22,orange,red,S20,R071,15,,,,,,bottom right ,,bottom right 
24248658,rec0067_doorchoice_20220809_144020.24248658,67,6,P.formosa,3,6,72,18,D,D,29.07.22,orange,red,S20,R071,15,,,,,,bottom right ,,bottom right 
24248658,rec0070_doorchoice_20220809_162305.24248658,70,7,P.formosa,3,6,72,18,D,D,29.07.22,orange,red,S20,R071,15,,,,,,bottom right ,,bottom right 
24248653,rec0072_colorchoice_20220810_112106.24248653,72,0,P.formosa,4,4,73,19,C,C,29.07.22,red,orange,S19,R088,11,,x,x,,x,bottom right,,bottom right
24248653,rec0075_colorchoice_20220810_122814.24248653,75,1,P.formosa,4,4,73,19,C,C,29.07.22,red,orange,S19,R088,11,,x,-,,-,bottom right,tracking error,bottom right
24248653,rec0078_colorchoice_20220810_143344.24248653,78,2,P.formosa,4,4,73,19,C,C,29.07.22,red,orange,S19,R088,11,,x,x,,x,bottom right,,bottom right
24248653,rec0081_colorchoice_20220810_162300.24248653,81,3,P.formosa,4,4,73,19,C,C,29.07.22,red,orange,S19,R088,11,,x,x,,x,bottom right,,bottom right
24248653,rec0084_colorchoice_20220811_104218.24248653,84,4,P.formosa,4,4,73,19,C,C,29.07.22,red,orange,S19,R088,11,,x,x,,x,bottom right,,bottom right
24248653,rec0087_colorchoice_20220811_125141.24248653,87,5,P.formosa,4,4,73,19,C,C,29.07.22,red,orange,S19,R088,11,,x,x,,-,bottom right,fish at the edge of the tank not tracked ,bottom right
24248653,rec0090_colorchoice_20220811_143456.24248653,90,6,P.formosa,4,4,73,19,C,C,29.07.22,red,orange,S19,R088,11,,x,x,,-,bottom right,fish at the edge of the tank not tracked ,bottom right
24248653,rec0093_colorchoice_20220811_162710.24248653,93,7,P.formosa,4,4,73,19,C,C,29.07.22,red,orange,S19,R088,11,,x,-,,-,bottom right,tracking error,bottom right
24248654,rec0073_colorchoice_20220810_112106.24248654,73,0,P.formosa,4,4,74,19,C,C,29.07.22,red,orange,S19,R088,1,,x,x,,x,top left,,top left
24248654,rec0076_colorchoice_20220810_122814.24248654,76,0,P.formosa,4,4,74,19,C,C,29.07.22,red,orange,S19,R088,1,,x,-,,-,top left,tracking error,top left
24248654,rec0079_colorchoice_20220810_143344.24248654,79,1,P.formosa,4,4,74,19,C,C,29.07.22,red,orange,S19,R088,1,,x,x,,x,top left,,top left
24248654,rec0082_colorchoice_20220810_162300.24248654,82,2,P.formosa,4,4,74,19,C,C,29.07.22,red,orange,S19,R088,1,,x,x,,-,top left,shadow,top left
24248654,rec0085_colorchoice_20220811_104218.24248654,85,3,P.formosa,4,4,74,19,C,C,29.07.22,red,orange,S19,R088,1,,x,x,,x,top left,,top left
24248654,rec0088_colorchoice_20220811_125141.24248654,88,4,P.formosa,4,4,74,19,C,C,29.07.22,red,orange,S19,R088,1,,x,x,,-,top left,"camera 24248654 died during recording, one fish didnot move not tracked",top left
24248654,rec0091_colorchoice_20220811_143456.24248654,91,5,P.formosa,4,4,74,19,C,C,29.07.22,red,orange,S19,R088,1,,x,x,,x,top left,,top left
24248654,rec0094_colorchoice_20220811_162710.24248654,94,6,P.formosa,4,4,74,19,C,C,29.07.22,red,orange,S19,R088,1,,x,x,,x,top left,,top left
24248653,rec0072_colorchoice_20220810_112106.24248653,72,0,P.formosa,4,4,75,19,C,C,29.07.22,red,orange,S19,R088,12,,x,x,,x,bottom left,,bottom left
24248653,rec0075_colorchoice_20220810_122814.24248653,75,1,P.formosa,4,4,75,19,C,C,29.07.22,red,orange,S19,R088,12,,x,-,,-,bottom left,tracking error,bottom left
24248653,rec0078_colorchoice_20220810_143344.24248653,78,2,P.formosa,4,4,75,19,C,C,29.07.22,red,orange,S19,R088,12,,x,x,,x,bottom left,,bottom left
24248653,rec0081_colorchoice_20220810_162300.24248653,81,3,P.formosa,4,4,75,19,C,C,29.07.22,red,orange,S19,R088,12,,x,x,,x,bottom left,,bottom left
24248653,rec0084_colorchoice_20220811_104218.24248653,84,4,P.formosa,4,4,75,19,C,C,29.07.22,red,orange,S19,R088,12,,x,x,,x,bottom left,,bottom left
24248653,rec0087_colorchoice_20220811_125141.24248653,87,5,P.formosa,4,4,75,19,C,C,29.07.22,red,orange,S19,R088,12,,x,x,,-,bottom left,fish at the edge of the tank not tracked ,bottom left
24248653,rec0090_colorchoice_20220811_143456.24248653,90,6,P.formosa,4,4,75,19,C,C,29.07.22,red,orange,S19,R088,12,,x,x,,-,bottom left,fish at the edge of the tank not tracked ,bottom left
24248653,rec0093_colorchoice_20220811_162710.24248653,93,7,P.formosa,4,4,75,19,C,C,29.07.22,red,orange,S19,R088,12,,x,-,,-,bottom left,tracking error,bottom left
24248662,rec0074_colorchoice_20220810_112106.24248662,74,0,P.formosa,4,4,76,19,C,C,29.07.22,red,orange,S19,R088,7,,x,x,,,bottom right,,bottom right
24248662,rec0077_colorchoice_20220810_122814.24248662,77,1,P.formosa,4,4,76,19,C,C,29.07.22,red,orange,S19,R088,7,,x,-,,-,bottom right,tracking error,bottom right
24248662,rec0080_colorchoice_20220810_143344.24248662,80,2,P.formosa,4,4,76,19,C,C,29.07.22,red,orange,S19,R088,7,,x,x,,x,bottom right,,bottom right
24248662,rec0083_colorchoice_20220810_162300.24248662,83,3,P.formosa,4,4,76,19,C,C,29.07.22,red,orange,S19,R088,7,,x,x,,-,bottom right,,bottom right
24248662,rec0086_colorchoice_20220811_104218.24248662,86,4,P.formosa,4,4,76,19,C,C,29.07.22,red,orange,S19,R088,7,,x,x,,x,bottom right,,bottom right
24248662,rec0089_colorchoice_20220811_125141.24248662,89,5,P.formosa,4,4,76,19,C,C,29.07.22,red,orange,S19,R088,7,,x,x,,x,bottom right,,bottom right
24248662,rec0092_colorchoice_20220811_143456.24248662,92,6,P.formosa,4,4,76,19,C,C,29.07.22,red,orange,S19,R088,7,,x,x,,x,bottom right,,bottom right
24248662,rec0095_colorchoice_20220811_162710.24248662,95,7,P.formosa,4,4,76,19,C,C,29.07.22,red,orange,S19,R088,7,,x,x,,-,bottom right,fish at the edge of the tank not tracked ,bottom right
24248653,rec0072_colorchoice_20220810_112106.24248653,72,0,P.formosa,4,4,77,20,C,C,29.07.22,orange,orange,S20,R086,9,,x,x,,x,top left,,top left
24248653,rec0075_colorchoice_20220810_122814.24248653,75,1,P.formosa,4,4,77,20,C,C,29.07.22,orange,orange,S20,R086,9,,x,-,,-,top left,tracking error,top left
24248653,rec0078_colorchoice_20220810_143344.24248653,78,2,P.formosa,4,4,77,20,C,C,29.07.22,orange,orange,S20,R086,9,,x,x,,x,top left,,top left
24248653,rec0081_colorchoice_20220810_162300.24248653,81,3,P.formosa,4,4,77,20,C,C,29.07.22,orange,orange,S20,R086,9,,x,x,,x,top left,,top left
24248653,rec0084_colorchoice_20220811_104218.24248653,84,4,P.formosa,4,4,77,20,C,C,29.07.22,orange,orange,S20,R086,9,,x,x,,x,top left,,top left
24248653,rec0087_colorchoice_20220811_125141.24248653,87,5,P.formosa,4,4,77,20,C,C,29.07.22,orange,orange,S20,R086,9,,x,x,,-,top left,fish at the edge of the tank not tracked ,top left
24248653,rec0090_colorchoice_20220811_143456.24248653,90,6,P.formosa,4,4,77,20,C,C,29.07.22,orange,orange,S20,R086,9,,x,x,,-,top left,fish at the edge of the tank not tracked ,top left
24248653,rec0093_colorchoice_20220811_162710.24248653,93,7,P.formosa,4,4,77,20,C,C,29.07.22,orange,orange,S20,R086,9,,x,-,,-,top left,tracking error,top left
24248662,rec0074_colorchoice_20220810_112106.24248662,74,0,P.formosa,4,4,78,20,C,C,29.07.22,orange,orange,S20,R086,6,,x,x,,x,top right,,top right
24248662,rec0077_colorchoice_20220810_122814.24248662,77,1,P.formosa,4,4,78,20,C,C,29.07.22,orange,orange,S20,R086,6,,x,-,,-,top right,tracking error,top right
24248662,rec0080_colorchoice_20220810_143344.24248662,80,2,P.formosa,4,4,78,20,C,C,29.07.22,orange,orange,S20,R086,6,,x,x,,x,top right,,top right
24248662,rec0083_colorchoice_20220810_162300.24248662,83,3,P.formosa,4,4,78,20,C,C,29.07.22,orange,orange,S20,R086,6,,x,x,,-,top right, fish didnot move not tracked,top right
24248662,rec0086_colorchoice_20220811_104218.24248662,86,4,P.formosa,4,4,78,20,C,C,29.07.22,orange,orange,S20,R086,6,,x,x,,x,top right,,top right
24248662,rec0089_colorchoice_20220811_125141.24248662,89,5,P.formosa,4,4,78,20,C,C,29.07.22,orange,orange,S20,R086,6,,x,x,,x,top right,,top right
24248662,rec0092_colorchoice_20220811_143456.24248662,92,6,P.formosa,4,4,78,20,C,C,29.07.22,orange,orange,S20,R086,6,,x,x,,x,top right,,top right
24248662,rec0095_colorchoice_20220811_162710.24248662,95,7,P.formosa,4,4,78,20,C,C,29.07.22,orange,orange,S20,R086,6,,x,x,,-,top right,fish at the edge of the tank not tracked ,top right
24248657,rec0072_doorchoice_20220810_112134.24248657,72,0,P.formosa,4,4,79,20,D,D,29.07.22,orange,red,S20,R071,21,,,,,,top left,,top right
24248657,rec0075_doorchoice_20220810_122851.24248657,75,1,P.formosa,4,4,79,20,D,D,29.07.22,orange,red,S20,R071,21,,,,,,top left,,top right
24248657,rec0078_doorchoice_20220810_143422.24248657,78,2,P.formosa,4,4,79,20,D,D,29.07.22,orange,red,S20,R071,21,,,,,,top left,,top right
24248657,rec0081_doorchoice_20220804_163518.24248657,81,3,P.formosa,4,4,79,20,D,D,29.07.22,orange,red,S20,R071,21,,,,,,top left,,top right
24248657,rec0084_doorchoice_20220811_104124.24248657,84,4,P.formosa,4,4,79,20,D,D,29.07.22,orange,red,S20,R071,21,,,,,,top left,,top right
24248657,rec0087_doorchoice_20220811_125246.24248657,87,5,P.formosa,4,4,79,20,D,D,29.07.22,orange,red,S20,R071,21,,,,,,top left,,top right
24248657,rec0090_doorchoice_20220811_143350.24248657,90,6,P.formosa,4,4,79,20,D,D,29.07.22,orange,red,S20,R071,21,,,,,,top left,,top right
24248657,rec0093_doorchoice_20220811_162752.24248657,93,7,P.formosa,4,4,79,20,D,D,29.07.22,orange,red,S20,R071,21,,,,,,top left,,top right
24248658,rec0073_doorchoice_20220810_112134.24248658,73,0,P.formosa,4,4,80,20,D,D,29.07.22,orange,red,S20,R071,14,,,,,,top right,,top right
24248658,rec0076_doorchoice_20220810_122851.24248658,76,1,P.formosa,4,4,80,20,D,D,29.07.22,orange,red,S20,R071,14,,,,,,top right,,top right
24248658,rec0079_doorchoice_20220810_143422.24248658,79,2,P.formosa,4,4,80,20,D,D,29.07.22,orange,red,S20,R071,14,,,,,,top right,,top right
24248658,rec0082_doorchoice_20220804_163516.24248658,82,3,P.formosa,4,4,80,20,D,D,29.07.22,orange,red,S20,R071,14,,,,,,top right,,top right
24248658,rec0085_doorchoice_20220811_104124.24248658,85,4,P.formosa,4,4,80,20,D,D,29.07.22,orange,red,S20,R071,14,,,,,,top right,,top right
24248658,rec0088_doorchoice_20220811_125246.24248658,88,5,P.formosa,4,4,80,20,D,D,29.07.22,orange,red,S20,R071,14,,,,,,top right,,top right
24248658,rec0091_doorchoice_20220811_143350.24248658,91,6,P.formosa,4,4,80,20,D,D,29.07.22,orange,red,S20,R071,14,,,,,,top right,,top right
24248658,rec0094_doorchoice_20220811_162752.24248658,94,7,P.formosa,4,4,80,20,D,D,29.07.22,orange,red,S20,R071,14,,,,,,top right,,top right
24248657,rec0072_doorchoice_20220810_112134.24248657,72,0,P.formosa,4,4,81,21,D,D,29.07.22,black,red,S14,R080,22,,,,,,top right,,top left
24248657,rec0075_doorchoice_20220810_122851.24248657,75,1,P.formosa,4,4,81,21,D,D,29.07.22,black,red,S14,R080,22,,,,,,top right,,top left
24248657,rec0078_doorchoice_20220810_143422.24248657,78,2,P.formosa,4,4,81,21,D,D,29.07.22,black,red,S14,R080,22,,,,,,top right,,top left
24248657,rec0081_doorchoice_20220804_163518.24248657,81,3,P.formosa,4,4,81,21,D,D,29.07.22,black,red,S14,R080,22,,,,,,top right,,top left
24248657,rec0084_doorchoice_20220811_104124.24248657,84,4,P.formosa,4,4,81,21,D,D,29.07.22,black,red,S14,R080,22,,,,,,top right,,top left
24248657,rec0087_doorchoice_20220811_125246.24248657,87,5,P.formosa,4,4,81,21,D,D,29.07.22,black,red,S14,R080,22,,,,,,top right,,top left
24248657,rec0090_doorchoice_20220811_143350.24248657,90,6,P.formosa,4,4,81,21,D,D,29.07.22,black,red,S14,R080,22,,,,,,top right,,top left
24248657,rec0093_doorchoice_20220811_162752.24248657,93,7,P.formosa,4,4,81,21,D,D,29.07.22,black,red,S14,R080,22,,,,,,top right,,top left
24248658,rec0073_doorchoice_20220810_112134.24248658,73,0,P.formosa,4,4,82,21,D,D,29.07.22,black,red,S14,R080,16,,,,,,bottom left,,bottom left
24248658,rec0076_doorchoice_20220810_122851.24248658,76,1,P.formosa,4,4,82,21,D,D,29.07.22,black,red,S14,R080,16,,,,,,bottom left,,bottom left
24248658,rec0079_doorchoice_20220810_143422.24248658,79,2,P.formosa,4,4,82,21,D,D,29.07.22,black,red,S14,R080,16,,,,,,bottom left,,bottom left
24248658,rec0082_doorchoice_20220804_163516.24248658,82,3,P.formosa,4,4,82,21,D,D,29.07.22,black,red,S14,R080,16,,,,,,bottom left,,bottom left
24248658,rec0085_doorchoice_20220811_104124.24248658,85,4,P.formosa,4,4,82,21,D,D,29.07.22,black,red,S14,R080,16,,,,,,bottom left,,bottom left
